"Analyte","SampleID","Spp_Loc","SampleDate","Sex","Weight","Length","Precipitation","value","Media","System","Seasonality","Chain_len","Acronym2"
"PFTeDA","JBA141-SW-EXIT-07162021","exit",2021-07-16,NA,NA,NA,0,NA,"water","AFBC","summer",13,"PFCA"
"PFTeDA","JBA038-SED-RIPP-03302021","ripp",2021-03-30,NA,NA,NA,NA,0.0495,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA044-SED-EXIT-04022021","exit",2021-04-02,NA,NA,NA,NA,0.02,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","CC005-JBA-08132021","dace. sp",2021-04-28,"U",6.15,8,NA,7.83,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA120-SW-DOWN-07072021","down",2021-07-07,NA,NA,NA,0,NA,"water","AFBC","summer",13,"PFCA"
"PFTeDA","PU070-JBA-08162021","pumpkinseed",2021-07-16,"U",13.51,10,NA,6.67,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA140-SW-DOWN-07162021","down",2021-07-16,NA,NA,NA,0,NA,"water","AFBC","summer",13,"PFCA"
"PFTeDA","PU054-JBA-08162021","pumpkinseed",2021-07-16,"U",12.25,8,NA,15.4,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA126-SW-EXIT-07092021","exit",2021-07-09,NA,NA,NA,0.5,0.5,"water","AFBC","summer",13,"PFCA"
"PFTeDA","JBA076-SED-EXIT-04282021","exit",2021-04-28,NA,NA,NA,NA,0.02,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA119-SW-RIPP-07072021","ripp",2021-07-07,NA,NA,NA,0,NA,"water","AFBC","summer",13,"PFCA"
"PFTeDA","JBA108-SED-EXIT-07122021","exit",2021-07-12 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","CC011-JBA-08162021","dace. sp",2021-07-16,"U",4.16,8,NA,3.93,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA112-SED-EXIT-07142021","exit",2021-07-14 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","JBA125-SW-DOWN-07092021","down",2021-07-09,NA,NA,NA,0.5,0.5,"water","AFBC","summer",13,"PFCA"
"PFTeDA","CC003-JBA-08132021","dace. sp",2021-04-28,"U",8.15,8,NA,5.2,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA048-SED-EXIT-04072021","exit",2021-04-07 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA042-SED-RIPP-04022021","ripp",2021-04-02,NA,NA,NA,NA,0.02,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA056-SED-EXIT-04132021","exit",2021-04-13 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA062-SED-RIPP-04222021","ripp",2021-04-22 12:00:00,NA,NA,NA,NA,0.049,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA027-SW-SPILL-12082020","spill",2020-12-08,NA,NA,NA,0,0.5,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","CC002-JBA-08132021","dace. sp",2021-04-28,"U",5.45,8,NA,7.99,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA115-SW-EXIT-07012021","exit",2021-07-01,NA,NA,NA,0.01,0.55,"water","AFBC","summer",13,"PFCA"
"PFTeDA","JBA131-SW-EXIT-07122021","exit",2021-07-12,NA,NA,NA,0,NA,"water","AFBC","summer",13,"PFCA"
"PFTeDA","CC009-JBA-08162021","dace. sp",2021-07-16,"U",10.02,9,NA,4.05,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA139-SW-RIPP-07162021","ripp",2021-07-16,NA,NA,NA,0,NA,"water","AFBC","summer",13,"PFCA"
"PFTeDA","JBA071-SED-DOWN-04262021","down",2021-04-26 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","BRS001-JBA-08132021","darter sp.",2021-04-28,"U",4.25,8,NA,3.19,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA114-SW-DOWN-07012021","down",2021-07-01,NA,NA,NA,0.01,0.55,"water","AFBC","summer",13,"PFCA"
"PFTeDA","PU036-JBA-08162021","pumpkinseed",2021-07-16,"U",10.31,7,NA,5.7,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA105-SED-SPILL-07122021","spill",2021-07-12 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","JBA046-SED-RIPP-04072021","ripp",2021-04-07 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","CC010-JBA-08162021","dace. sp",2021-07-16,"U",7.6,8,NA,4.98,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA123-SW-SPILL-07092021","spill",2021-07-09,NA,NA,NA,0.5,0.5,"water","AFBC","summer",13,"PFCA"
"PFTeDA","JBA064-SED-EXIT-04222021","exit",2021-04-22 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA039-SED-DOWN-03302021","down",2021-03-30,NA,NA,NA,NA,0.05,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA045-SED-SPILL-04072021","spill",2021-04-07 12:00:00,NA,NA,NA,NA,0.049,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","CC007-JBA-08132021","creek chubsucker",2021-04-28,"U",7.65,10,NA,6.1,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA121-SW-EXIT-07072021","exit",2021-07-07,NA,NA,NA,0,NA,"water","AFBC","summer",13,"PFCA"
"PFTeDA","JBA057-SED-SPILL-04152021","spill",2021-04-15 12:00:00,NA,NA,NA,NA,0.049,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA063-SED-DOWN-04222021","down",2021-04-22 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","PU055-JBA-08162021","pumpkinseed",2021-07-16,"U",12.21,8,NA,7.98,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA075-SED-DOWN-04282021","down",2021-04-28,NA,NA,NA,NA,0.02,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA081-SED-SPILL-06142021","spill",2021-06-14,NA,NA,NA,NA,0.02,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","JBA043-SED-DOWN-04022021","down",2021-04-02,NA,NA,NA,NA,0.02,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","CC008-JBA-08162021","dace. sp",2021-07-16,"U",23.18,12,NA,13.7,"whole body","AFBC","summer",13,"PFCA"
"PFTeDA","JBA083-SED-DOWN-06142021","down",2021-06-14,NA,NA,NA,NA,0.02,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","JBA072-SED-EXIT-04262021","exit",2021-04-26 12:00:00,NA,NA,NA,NA,0.235,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA118-SW-SPILL-07072021","spill",2021-07-07,NA,NA,NA,0,NA,"water","AFBC","summer",13,"PFCA"
"PFTeDA","JBA074-SED-RIPP-04282021","ripp",2021-04-28,NA,NA,NA,NA,0.02,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA084-SED-EXIT-06142021","exit",2021-06-14,NA,NA,NA,NA,0.02,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","JBA082-SED-RIPP-06142021","ripp",2021-06-14,NA,NA,NA,NA,0.02,"sediment","AFBC","summer",13,"PFCA"
"PFTeDA","JBA041-SED-SPILL-04022021","spill",2021-04-02,NA,NA,NA,NA,0.02,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","BRS002-JBA-08132021","darter sp.",2021-04-28,"U",5.25,8,NA,4.23,"whole body","AFBC","spring",13,"PFCA"
"PFTeDA","JBA028-SW-RIPP-12082020","ripp",2020-12-08,NA,NA,NA,0,0.5,"water","AFBC","fall/winter",13,"PFCA"
"PFTeDA","JBA069-SED-SPILL-04262021","spill",2021-04-26 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA073-SED-SPILL-04282021","spill",2021-04-28,NA,NA,NA,NA,0.02,"sediment","AFBC","spring",13,"PFCA"
"PFTeDA","JBA040-SED-EXIT-03302021","exit",2021-03-30,NA,NA,NA,NA,0.05,"sediment","AFBC","spring",13,"PFCA"
"PFTrDA","PU044-JBA-08162021","pumpkinseed",2021-07-16,"U",8.65,8,NA,2.38,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","JBA115-SED-DOWN-07162021","down",2021-07-16,NA,NA,NA,NA,0.02,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","JBA109-SED-SPILL-07142021","spill",2021-07-14 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","JBA087-SED-DOWN-06162021","down",2021-06-16 12:00:00,NA,NA,NA,NA,0.24,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","PU019-JBA-08132021","pumpkinseed",2021-04-28,"U",10.5,8,NA,2.65,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA085-SED-SPILL-06162021","spill",2021-06-16 12:00:00,NA,NA,NA,NA,0.5,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","JBA113-SED-SPILL-07162021","spill",2021-07-16,NA,NA,NA,NA,0.02,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","JBA098-SED-RIPP-07072021","ripp",2021-07-07 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","PU009-JBA-08132021","pumpkinseed",2021-04-28,"U",14.62,8,NA,1.19,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","BK001-JBA-08132021","banded killifish",2021-04-28,"U",6.75,9,NA,2.49,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA116-SED-EXIT-07162021","exit",2021-07-16,NA,NA,NA,NA,0.02,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","PU043-JBA-08162021","pumpkinseed",2021-07-16,"U",7.72,8,NA,5.28,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","BRS001-JBA-08132021","darter sp.",2021-04-28,"U",4.25,8,NA,1.98,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","PU045-JBA-08162021","pumpkinseed",2021-07-16,"U",21.27,10,NA,4.14,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","PU006-JBA-08132021","pumpkinseed",2021-04-28,"U",5.57,6,NA,1.37,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA099-SED-DOWN-07072021","down",2021-07-07 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","PU016-LIV-08132021","pumpkinseed",2021-04-28,"U",25.5,10,NA,23.1,"liver","AFBC","spring",12,"PFCA"
"PFTrDA","JBA086-SED-RIPP-06162021","ripp",2021-06-16 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","MM004-JBA-08132021","margined madtom",2021-04-28,"U",15.8,12,NA,6.05,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA095-SW-EXIT-042821","exit",2021-04-28,NA,NA,NA,0,2.115,"water","AFBC","spring",12,"PFCA"
"PFTrDA","JBA088-SED-EXIT-06162021","exit",2021-06-16 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","JBA106-SED-RIPP-07122021","ripp",2021-07-12 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","JBA114-SED-RIPP-07162021","ripp",2021-07-16,NA,NA,NA,NA,0.02,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","JBA110-SED-RIPP-07142021","ripp",2021-07-14 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","PU016-MU-08132021","pumpkinseed",2021-04-28,"U",25.5,10,NA,1.45,"muscle","AFBC","spring",12,"PFCA"
"PFTrDA","CC017-JBA-08162021","dace. sp",2021-07-16,"U",1.63,4,NA,2.76,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","PU020-JBA-08132021","pumpkinseed",2021-04-28,"U",9.7,8,NA,1.95,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","BRS003-JBA-08132021","darter sp.",2021-04-28,"U",4.95,8,NA,3.11,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","PU002-JBA-08132021","pumpkinseed",2021-04-28,"U",12.37,8,NA,11,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","PU010-JBA-08132021","pumpkinseed",2021-04-28,"U",8.45,9,NA,6.52,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA033-SW-RIPP-12122020","ripp",2020-12-12,NA,NA,NA,0,0.485,"water","AFBC","fall/winter",12,"PFCA"
"PFTrDA","JBA038-SW-RIPP-12152020","ripp",2020-12-15,NA,NA,NA,0.92,0.48,"water","AFBC","fall/winter",12,"PFCA"
"PFTrDA","PU064-MU-08162021","pumpkinseed",2021-07-16,"M",55,12,NA,3.76,"muscle","AFBC","summer",12,"PFCA"
"PFTrDA","PU003-JBA-08132021","pumpkinseed",2021-04-28,"U",10.71,8,NA,3.45,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA079-SW-DOWN-042221","down",2021-04-22,NA,NA,NA,0.06,2.125,"water","AFBC","spring",12,"PFCA"
"PFTrDA","CC004-JBA-08132021","dace. sp",2021-04-28,"U",6.8,8,NA,3.03,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA108-SED-EXIT-07122021","exit",2021-07-12 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","MM003-JBA-08132021","margined madtom",2021-04-28,"U",1.5,6,NA,3,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA112-SED-EXIT-07142021","exit",2021-07-14 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","PU018-JBA-08132021","pumpkinseed",2021-04-28,"U",13.9,8,NA,2.69,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","MM007-JBA-08162021","margined madtom",2021-07-16,"U",3.22,7,NA,5.45,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","JBA089-SED-SPILL-06232021","spill",2021-06-23 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","JBA107-SED-DOWN-07122021","down",2021-07-12 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","MM002-JBA-08132021","margined madtom",2021-04-28,"F",16.4,12,NA,3.79,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA111-SED-DOWN-07142021","down",2021-07-14 12:00:00,NA,NA,NA,NA,0.0495,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","PU017-JBA-08132021","pumpkinseed",2021-04-28,"U",6.3,6,NA,1.93,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","BRS002-JBA-08132021","darter sp.",2021-04-28,"U",5.25,8,NA,4.09,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","PU046-JBA-08162021","pumpkinseed",2021-07-16,"U",3.24,6,NA,7.25,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","PU007-JBA-08132021","pumpkinseed",2021-04-28,"U",9.52,5,NA,3.14,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA100-SED-EXIT-07072021","exit",2021-07-07 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","PU011-JBA-08132021","pumpkinseed",2021-04-28,"U",4.75,8,NA,2.51,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA034-SW-DOWN-12122020","down",2020-12-12,NA,NA,NA,0,0.49,"water","AFBC","fall/winter",12,"PFCA"
"PFTrDA","MM005-JBA-08162021","margined madtom",2021-07-16,"U",18.59,13,NA,5.58,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","JBA097-SW-SPILL-06142021","spill",2021-06-14,NA,NA,NA,0,NA,"water","AFBC","summer",12,"PFCA"
"PFTrDA","PU004-JBA-08132021","pumpkinseed",2021-04-28,"U",7.52,8,NA,4.12,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA080-SW-EXIT-042221","exit",2021-04-22,NA,NA,NA,0.06,2.04,"water","AFBC","spring",12,"PFCA"
"PFTrDA","CC005-JBA-08132021","dace. sp",2021-04-28,"U",6.15,8,NA,9.15,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA057-SW-SPILL-040721","spill",2021-04-07,NA,NA,NA,NA,2.09,"water","AFBC","spring",12,"PFCA"
"PFTrDA","JBA040-SW-EXIT-12152020","exit",2020-12-15,NA,NA,NA,0.92,0.485,"water","AFBC","fall/winter",12,"PFCA"
"PFTrDA","CCS001-JBA-08162021","creek chubsucker",2021-04-28,"U",22.23,12,NA,5.54,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","PU021-JBA-08132021","pumpkinseed",2021-04-28,"U",10.9,8,NA,4.12,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA048-SW-RIPP-033021","ripp",2021-03-30,NA,NA,NA,0,2.145,"water","AFBC","spring",12,"PFCA"
"PFTrDA","PU050-JBA-08162021","pumpkinseed",2021-07-16,"U",5.55,6,NA,3.84,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","JBA055-SW-EXIT-040221","exit",2021-04-02,NA,NA,NA,0,0.5,"water","AFBC","spring",12,"PFCA"
"PFTrDA","JBA039-SW-DOWN-12152020","down",2020-12-15,NA,NA,NA,0.92,0.485,"water","AFBC","fall/winter",12,"PFCA"
"PFTrDA","GC024-JBA-08162021","swallowtail shiner",2021-07-16,"U",1.93,6,NA,1.6,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","PU065-JBA-08162021","pumpkinseed",2021-07-16,"U",6.27,7,NA,2.58,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","JBA047-SW-SPILL-033021","spill",2021-03-30,NA,NA,NA,0,2.025,"water","AFBC","spring",12,"PFCA"
"PFTrDA","JBA102-SW-SPILL-06162021","spill",2021-06-16,NA,NA,NA,0,0.5,"water","AFBC","summer",12,"PFCA"
"PFTrDA","PU008-JBA-08132021","pumpkinseed",2021-04-28,"U",16.06,7,NA,3.77,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","CC010-JBA-08162021","dace. sp",2021-07-16,"U",7.6,8,NA,7.06,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","GC023-JBA-08162021","swallowtail shiner",2021-07-16,"U",2.2,6,NA,2.24,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","PU014-JBA-08132021","pumpkinseed",2021-04-28,"U",7.5,6,NA,1.74,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA069-SW-DOWN-04132021","down",2021-04-13,NA,NA,NA,0.04,NA,"water","AFBC","spring",12,"PFCA"
"PFTrDA","PU001-JBA-08132021","pumpkinseed",2021-04-28,"U",11.81,8,NA,2.04,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA090-SED-RIPP-06232021","ripp",2021-06-23 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","CC009-JBA-08162021","dace. sp",2021-07-16,"U",10.02,9,NA,1.54,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","GC022-JBA-08162021","swallowtail shiner",2021-07-16,"U",1.89,6,NA,5.04,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","PU013-JBA-08132021","pumpkinseed",2021-04-28,"U",8.8,7,NA,1.97,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA037-SW-SPILL-12152020","spill",2020-12-15,NA,NA,NA,0.92,0.485,"water","AFBC","fall/winter",12,"PFCA"
"PFTrDA","JBA044-SW-DOWN-01142021","down",2021-01-14,NA,NA,NA,0,0.55,"water","AFBC","fall/winter",12,"PFCA"
"PFTrDA","PU047-JBA-08162021","pumpkinseed",2021-07-16,"U",5.78,7,NA,8.42,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","JBA052-SW-SPILL-040221","spill",2021-04-02,NA,NA,NA,0,0.5,"water","AFBC","spring",12,"PFCA"
"PFTrDA","JBA105-SED-SPILL-07122021","spill",2021-07-12 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","PU012-JBA-08132021","pumpkinseed",2021-04-28,"U",10,7,NA,5.74,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA035-SW-EXIT-12122020","exit",2020-12-12,NA,NA,NA,0,0.475,"water","AFBC","fall/winter",12,"PFCA"
"PFTrDA","MM006-JBA-08162021","margined madtom",2021-07-16,"U",3.74,8,NA,7.75,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","JBA098-SW-RIPP-06142021","ripp",2021-06-14,NA,NA,NA,0,NA,"water","AFBC","summer",12,"PFCA"
"PFTrDA","PU005-JBA-08132021","pumpkinseed",2021-04-28,"U",5.73,8,NA,1.31,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA082-SW-SPILL-0423-21","spill",2021-04-23,NA,NA,NA,0,0.5,"water","AFBC","spring",12,"PFCA"
"PFTrDA","CC007-JBA-08132021","creek chubsucker",2021-04-28,"U",7.65,10,NA,4.31,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA058-SW-RIPP-040721","ripp",2021-04-07,NA,NA,NA,NA,2.07,"water","AFBC","spring",12,"PFCA"
"PFTrDA","JBA042-SW-SPILL-01142021","spill",2021-01-14,NA,NA,NA,0,0.5,"water","AFBC","fall/winter",12,"PFCA"
"PFTrDA","CCS002-JBA-08162021","dace. sp",2021-04-28,"U",13.86,11,NA,3.67,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","PU022-JBA-08132021","pumpkinseed",2021-04-28,"U",4.15,5,NA,0.718,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA049-SW-DOWN-033021","down",2021-03-30,NA,NA,NA,0,2.17,"water","AFBC","spring",12,"PFCA"
"PFTrDA","PU051-JBA-08162021","pumpkinseed",2021-07-16,"U",4.68,5,NA,3.51,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","JBA093-SED-SPILL-07012021","spill",2021-07-01 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","GC025-JBA-08162021","swallowtail shiner",2021-07-16,"U",2.45,6,NA,2.2,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","PU040-LIV-08162021","pumpkinseed",2021-07-16,"M",40.79,13,NA,12.7,"liver","AFBC","summer",12,"PFCA"
"PFTrDA","PU066-JBA-08162021","pumpkinseed",2021-07-16,"U",10.21,8,NA,5.17,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","JBA072-SW-SPILL-041521","spill",2021-04-15,NA,NA,NA,0.34,0.5,"water","AFBC","spring",12,"PFCA"
"PFTrDA","JBA103-SW-RIPP-06162021","ripp",2021-06-16,NA,NA,NA,0,0.5,"water","AFBC","summer",12,"PFCA"
"PFTrDA","JBA092-SED-EXIT-06232021","exit",2021-06-23 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","CC011-JBA-08162021","dace. sp",2021-07-16,"U",4.16,8,NA,3.02,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","JBA087-SW-SPILL-042621","spill",2021-04-26,NA,NA,NA,NA,NA,"water","AFBC","spring",12,"PFCA"
"PFTrDA","PU015-JBA-08132021","pumpkinseed",2021-04-28,"U",18.3,10,NA,3.17,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA070-SW-EXIT-04132021","exit",2021-04-13,NA,NA,NA,0.04,NA,"water","AFBC","spring",12,"PFCA"
"PFTrDA","JBA015-SW-EXIT-1124-2020","exit",2020-11-24,NA,NA,NA,NA,0.55,"water","AFBC","fall/winter",12,"PFCA"
"PFTrDA","JBA091-SED-DOWN-06232021","down",2021-06-23 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",12,"PFCA"
"PFTrDA","JBA054-SW-DOWN-040221","down",2021-04-02,NA,NA,NA,0,0.6,"water","AFBC","spring",12,"PFCA"
"PFTrDA","JBA085-SW-EXIT-0423-21","exit",2021-04-23,NA,NA,NA,0,0.5,"water","AFBC","spring",12,"PFCA"
"PFTrDA","GC003-JBA-08132021","swallowtail shiner",2021-04-28,"U",1.95,6,NA,5.87,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA007-SW-SPILL-11192020","spill",2020-11-19,NA,NA,NA,0,0.49,"water","AFBC","fall/winter",12,"PFCA"
"PFTrDA","JBA045-SW-EXIT-01142021","exit",2021-01-14,NA,NA,NA,0,0.5,"water","AFBC","fall/winter",12,"PFCA"
"PFTrDA","PU048-JBA-08162021","pumpkinseed",2021-07-16,"U",4.38,6,NA,4.03,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","JBA053-SW-RIPP-040221","ripp",2021-04-02,NA,NA,NA,0,0.495,"water","AFBC","spring",12,"PFCA"
"PFTrDA","JBA084-SW-DOWN-0423-21","down",2021-04-23,NA,NA,NA,0,0.5,"water","AFBC","spring",12,"PFCA"
"PFTrDA","PU037-JBA-08162021","pumpkinseed",2021-07-16,"U",15.35,8,NA,5.32,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","JBA060-SW-EXIT-040721","exit",2021-04-07,NA,NA,NA,NA,2.13,"water","AFBC","spring",12,"PFCA"
"PFTrDA","MM001-JBA-08132021","margined madtom",2021-04-28,"U",1.35,5,NA,3.29,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA099-SW-DOWN-06142021","down",2021-06-14,NA,NA,NA,0,NA,"water","AFBC","summer",12,"PFCA"
"PFTrDA","PU024-JBA-08132021","pumpkinseed",2021-04-28,"U",19.55,10,NA,3.47,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA083-SW-RIPP-0423-21","ripp",2021-04-23,NA,NA,NA,0,0.495,"water","AFBC","spring",12,"PFCA"
"PFTrDA","CC008-JBA-08162021","dace. sp",2021-07-16,"U",23.18,12,NA,8.37,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","JBA059-SW-DOWN-040721","down",2021-04-07,NA,NA,NA,NA,2.17,"water","AFBC","spring",12,"PFCA"
"PFTrDA","JBA043-SW-RIPP-01142021","ripp",2021-01-14,NA,NA,NA,0,0.5,"water","AFBC","fall/winter",12,"PFCA"
"PFTrDA","CS001-JBA-08132021","darter sp.",2021-04-28,"U",2.5,6,NA,0.593,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","PU023-JBA-08132021","pumpkinseed",2021-04-28,"U",9.35,8,NA,3.31,"whole body","AFBC","spring",12,"PFCA"
"PFTrDA","JBA050-SW-EXIT-033021","exit",2021-03-30,NA,NA,NA,0,2.17,"water","AFBC","spring",12,"PFCA"
"PFTrDA","PU052-JBA-08162021","pumpkinseed",2021-07-16,"U",9.56,8,NA,6.45,"whole body","AFBC","summer",12,"PFCA"
"PFTrDA","JBA094-SED-RIPP-07012021","ripp",2021-07-01 12:00:00,NA,NA,NA,NA,0.05,"sediment","AFBC","summer",12,"PFCA"
